0.5	-0.9152	0.5358	-1.451
0.51	-0.8631	0.517	-1.38
0.52	-0.8109	0.4987	-1.31
0.53	-0.7585	0.481	-1.239
0.54	-0.7053	0.4639	-1.169
0.55	-0.6509	0.4473	-1.098
0.56	-0.595	0.4315	-1.026
0.57	-0.5378	0.4162	-0.954
0.58	-0.4794	0.4017	-0.8811
0.59	-0.42	0.3878	-0.8078
0.6	-0.3597	0.3746	-0.7343
0.61	-0.2986	0.3621	-0.6607
0.62	-0.2371	0.3502	-0.5873
0.63	-0.1751	0.339	-0.5141
0.64	-0.1128	0.3285	-0.4413
0.65	-0.05021	0.3185	-0.3687
0.66	0.01269	0.3092	-0.2965
0.67	0.07588	0.3004	-0.2245
0.68	0.1393	0.2922	-0.1529
0.69	0.2028	0.2845	-0.08168
0.7	0.266	0.2773	-0.01129
0.71	0.3286	0.2706	0.05796
0.72	0.3903	0.2644	0.1259
0.73	0.4509	0.2585	0.1924
0.74	0.5103	0.253	0.2572
0.75	0.5683	0.2479	0.3203
0.76	0.6246	0.2432	0.3815
0.77	0.6788	0.2387	0.4401
0.78	0.7301	0.2346	0.4955
0.79	0.7782	0.2307	0.5475
0.8	0.8231	0.2271	0.596
0.81	0.8646	0.2237	0.641
0.82	0.9027	0.2205	0.6822
0.83	0.9371	0.2175	0.7197
0.84	0.9678	0.2147	0.7531
0.85	0.9943	0.212	0.7823
0.86	1.017	0.2095	0.8071
0.87	1.035	0.2072	0.8274
0.88	1.048	0.2049	0.8433
0.89	1.058	0.2028	0.8551
0.9	1.064	0.2008	0.8634
0.91	1.068	0.1988	0.8691
0.92	1.07	0.197	0.8727
0.93	1.07	0.1952	0.8746
0.94	1.069	0.1934	0.8753
0.95	1.066	0.1917	0.8745
0.96	1.062	0.19	0.8724
0.97	1.057	0.1883	0.8691
0.98	1.052	0.1866	0.8649
0.99	1.046	0.1849	0.8607
1	1.041	0.1832	0.8577
1.01	1.039	0.1815	0.8572
1.02	1.04	0.1797	0.8606
1.03	1.047	0.1778	0.8689
1.04	1.059	0.1759	0.8833
1.05	1.078	0.1739	0.9042
1.06	1.104	0.1718	0.9325
1.07	1.139	0.1696	0.9689
1.08	1.182	0.1673	1.014
1.09	1.235	0.1648	1.07
1.1	1.299	0.1623	1.136
1.11	1.375	0.1595	1.216
1.12	1.467	0.1567	1.31
1.13	1.575	0.1536	1.421
1.14	1.702	0.1505	1.551
1.15	1.849	0.1471	1.701
1.16	2.016	0.1436	1.872
1.17	2.203	0.1399	2.063
1.18	2.41	0.136	2.273
1.19	2.632	0.132	2.5
1.2	2.865	0.1278	2.737
1.21	3.103	0.1234	2.98
1.22	3.339	0.1189	3.22
1.23	3.563	0.1143	3.449
1.24	3.765	0.1095	3.656
1.25	3.933	0.1045	3.828
1.26	4.055	0.09944	3.956
1.27	4.124	0.09425	4.03
1.28	4.133	0.08895	4.044
1.29	4.078	0.08356	3.995
1.3	3.961	0.07808	3.883
1.31	3.785	0.07253	3.712
1.32	3.56	0.06692	3.494
1.33	3.301	0.06126	3.24
1.34	3.021	0.05556	2.965
1.35	2.73	0.04984	2.68
1.36	2.44	0.0441	2.396
1.37	2.159	0.03837	2.12
1.38	1.89	0.03264	1.858
1.39	1.638	0.02693	1.611
1.4	1.404	0.02125	1.383
1.41	1.189	0.01561	1.173
1.42	0.9921	0.01001	0.9821
1.43	0.8129	0.004459	0.8084
1.44	0.6508	-0.001032	0.6519
1.45	0.5053	-0.006461	0.5117
1.46	0.3752	-0.01182	0.3871
1.47	0.2593	-0.01711	0.2764
1.48	0.1557	-0.02233	0.178
1.49	0.06289	-0.02747	0.09036
1.5	-0.02061	-0.03254	0.01193
1.51	-0.09621	-0.03753	-0.05868
1.52	-0.1649	-0.04244	-0.1225
1.53	-0.2276	-0.04728	-0.1803
1.54	-0.2852	-0.05204	-0.2331
1.55	-0.3383	-0.05673	-0.2815
1.56	-0.3876	-0.06135	-0.3262
1.57	-0.4334	-0.06589	-0.3675
1.58	-0.4761	-0.07037	-0.4057
1.59	-0.5157	-0.07478	-0.4409
1.6	-0.5524	-0.07912	-0.4733
1.61	-0.5862	-0.0834	-0.5028
1.62	-0.6172	-0.08762	-0.5295
1.63	-0.6454	-0.09177	-0.5536
1.64	-0.6712	-0.09586	-0.5753
1.65	-0.695	-0.09989	-0.5951
1.66	-0.7171	-0.1039	-0.6132
1.67	-0.7376	-0.1078	-0.6298
1.68	-0.7563	-0.1116	-0.6447
1.69	-0.7732	-0.1154	-0.6579
1.7	-0.7881	-0.119	-0.6691
1.71	-0.801	-0.1227	-0.6784
1.72	-0.8122	-0.1262	-0.686
1.73	-0.8219	-0.1296	-0.6922
1.74	-0.8304	-0.133	-0.6974
1.75	-0.8378	-0.1363	-0.7015
