0.5	-0.9152	1.349	-2.264
0.51	-0.8631	1.327	-2.19
0.52	-0.8109	1.306	-2.117
0.53	-0.7585	1.287	-2.045
0.54	-0.7053	1.269	-1.974
0.55	-0.6509	1.252	-1.903
0.56	-0.595	1.237	-1.832
0.57	-0.5378	1.222	-1.76
0.58	-0.4794	1.208	-1.688
0.59	-0.42	1.195	-1.615
0.6	-0.3597	1.181	-1.541
0.61	-0.2986	1.168	-1.467
0.62	-0.2371	1.155	-1.392
0.63	-0.1751	1.141	-1.316
0.64	-0.1128	1.127	-1.239
0.65	-0.05021	1.112	-1.162
0.66	0.01269	1.096	-1.083
0.67	0.07588	1.079	-1.003
0.68	0.1393	1.062	-0.9224
0.69	0.2028	1.043	-0.8402
0.7	0.266	1.023	-0.7572
0.71	0.3286	1.002	-0.6738
0.72	0.3903	0.9804	-0.5902
0.73	0.4509	0.9573	-0.5064
0.74	0.5103	0.9332	-0.4229
0.75	0.5683	0.908	-0.3398
0.76	0.6246	0.882	-0.2574
0.77	0.6788	0.8552	-0.1764
0.78	0.7301	0.8278	-0.09769
0.79	0.7782	0.7998	-0.02161
0.8	0.8231	0.7715	0.0516
0.81	0.8646	0.7429	0.1217
0.82	0.9027	0.7142	0.1885
0.83	0.9371	0.6857	0.2514
0.84	0.9678	0.6574	0.3103
0.85	0.9943	0.6296	0.3647
0.86	1.017	0.6024	0.4142
0.87	1.035	0.5758	0.4587
0.88	1.048	0.5502	0.498
0.89	1.058	0.5256	0.5323
0.9	1.064	0.5021	0.5621
0.91	1.068	0.4799	0.588
0.92	1.07	0.459	0.6106
0.93	1.07	0.4395	0.6303
0.94	1.069	0.4215	0.6472
0.95	1.066	0.4049	0.6613
0.96	1.062	0.3899	0.6724
0.97	1.057	0.3764	0.6809
0.98	1.052	0.3644	0.6871
0.99	1.046	0.3539	0.6917
1	1.041	0.3448	0.6961
1.01	1.039	0.337	0.7017
1.02	1.04	0.3305	0.7097
1.03	1.047	0.3252	0.7216
1.04	1.059	0.321	0.7382
1.05	1.078	0.3177	0.7605
1.06	1.104	0.3152	0.7891
1.07	1.139	0.3134	0.8251
1.08	1.182	0.3122	0.8693
1.09	1.235	0.3115	0.9231
1.1	1.299	0.311	0.9876
1.11	1.375	0.3107	1.065
1.12	1.467	0.3104	1.156
1.13	1.575	0.31	1.265
1.14	1.702	0.3094	1.393
1.15	1.849	0.3084	1.54
1.16	2.016	0.307	1.709
1.17	2.203	0.305	1.898
1.18	2.41	0.3024	2.107
1.19	2.632	0.299	2.333
1.2	2.865	0.2949	2.57
1.21	3.103	0.29	2.813
1.22	3.339	0.2842	3.054
1.23	3.563	0.2775	3.285
1.24	3.765	0.2699	3.495
1.25	3.933	0.2614	3.672
1.26	4.055	0.252	3.803
1.27	4.124	0.2417	3.882
1.28	4.133	0.2306	3.902
1.29	4.078	0.2186	3.86
1.3	3.961	0.2059	3.755
1.31	3.785	0.1924	3.592
1.32	3.56	0.1783	3.382
1.33	3.301	0.1636	3.138
1.34	3.021	0.1484	2.872
1.35	2.73	0.1327	2.597
1.36	2.44	0.1166	2.324
1.37	2.159	0.1003	2.058
1.38	1.89	0.08366	1.806
1.39	1.638	0.06689	1.572
1.4	1.404	0.05003	1.354
1.41	1.189	0.03313	1.156
1.42	0.9921	0.01626	0.9758
1.43	0.8129	-0.0005175	0.8134
1.44	0.6508	-0.01716	0.668
1.45	0.5053	-0.03362	0.5389
1.46	0.3752	-0.04986	0.4251
1.47	0.2593	-0.06583	0.3251
1.48	0.1557	-0.08153	0.2372
1.49	0.06289	-0.09691	0.1598
1.5	-0.02061	-0.112	0.09136
1.51	-0.09621	-0.1267	0.03049
1.52	-0.1649	-0.1411	-0.02383
1.53	-0.2276	-0.1551	-0.0725
1.54	-0.2852	-0.1688	-0.1163
1.55	-0.3383	-0.1822	-0.1561
1.56	-0.3876	-0.1953	-0.1923
1.57	-0.4334	-0.208	-0.2254
1.58	-0.4761	-0.2205	-0.2555
1.59	-0.5157	-0.2327	-0.283
1.6	-0.5524	-0.2447	-0.3077
1.61	-0.5862	-0.2564	-0.3298
1.62	-0.6172	-0.2679	-0.3492
1.63	-0.6454	-0.2792	-0.3662
1.64	-0.6712	-0.2904	-0.3808
1.65	-0.695	-0.3014	-0.3936
1.66	-0.7171	-0.3122	-0.4049
1.67	-0.7376	-0.3229	-0.4147
1.68	-0.7563	-0.3335	-0.4228
1.69	-0.7732	-0.344	-0.4293
1.7	-0.7881	-0.3543	-0.4339
1.71	-0.801	-0.3645	-0.4365
