0.5	-0.9152	1.322	-2.237
0.51	-0.8631	1.273	-2.136
0.52	-0.8109	1.226	-2.037
0.53	-0.7585	1.18	-1.938
0.54	-0.7053	1.135	-1.841
0.55	-0.6509	1.093	-1.744
0.56	-0.595	1.052	-1.647
0.57	-0.5378	1.012	-1.55
0.58	-0.4794	0.9745	-1.454
0.59	-0.42	0.9386	-1.359
0.6	-0.3597	0.9045	-1.264
0.61	-0.2986	0.8721	-1.171
0.62	-0.2371	0.8414	-1.079
0.63	-0.1751	0.8125	-0.9876
0.64	-0.1128	0.7852	-0.898
0.65	-0.05021	0.7595	-0.8097
0.66	0.01269	0.7353	-0.7226
0.67	0.07588	0.7127	-0.6368
0.68	0.1393	0.6915	-0.5521
0.69	0.2028	0.6716	-0.4687
0.7	0.266	0.653	-0.3869
0.71	0.3286	0.6356	-0.307
0.72	0.3903	0.6194	-0.2291
0.73	0.4509	0.6043	-0.1534
0.74	0.5103	0.5901	-0.07985
0.75	0.5683	0.5769	-0.008649
0.76	0.6246	0.5646	0.06004
0.77	0.6788	0.5531	0.1257
0.78	0.7301	0.5423	0.1878
0.79	0.7782	0.5323	0.2459
0.8	0.8231	0.5229	0.3002
0.81	0.8646	0.5141	0.3505
0.82	0.9027	0.5058	0.3969
0.83	0.9371	0.4981	0.4391
0.84	0.9678	0.4908	0.477
0.85	0.9943	0.4839	0.5104
0.86	1.017	0.4774	0.5392
0.87	1.035	0.4713	0.5633
0.88	1.048	0.4655	0.5827
0.89	1.058	0.46	0.5979
0.9	1.064	0.4547	0.6095
0.91	1.068	0.4496	0.6183
0.92	1.07	0.4447	0.6249
0.93	1.07	0.44	0.6298
0.94	1.069	0.4354	0.6332
0.95	1.066	0.4309	0.6353
0.96	1.062	0.4265	0.6359
0.97	1.057	0.4221	0.6352
0.98	1.052	0.4177	0.6338
0.99	1.046	0.4133	0.6323
1	1.041	0.4088	0.6321
1.01	1.039	0.4043	0.6344
1.02	1.04	0.3996	0.6407
1.03	1.047	0.3947	0.652
1.04	1.059	0.3897	0.6695
1.05	1.078	0.3845	0.6937
1.06	1.104	0.379	0.7253
1.07	1.139	0.3732	0.7653
1.08	1.182	0.3671	0.8144
1.09	1.235	0.3608	0.8738
1.1	1.299	0.354	0.9446
1.11	1.375	0.3469	1.028
1.12	1.467	0.3394	1.127
1.13	1.575	0.3315	1.244
1.14	1.702	0.3232	1.379
1.15	1.849	0.3144	1.534
1.16	2.016	0.3053	1.711
1.17	2.203	0.2956	1.908
1.18	2.41	0.2856	2.124
1.19	2.632	0.2751	2.357
1.2	2.865	0.2642	2.601
1.21	3.103	0.2528	2.85
1.22	3.339	0.2411	3.098
1.23	3.563	0.2289	3.334
1.24	3.765	0.2164	3.549
1.25	3.933	0.2035	3.729
1.26	4.055	0.1903	3.865
1.27	4.124	0.1768	3.947
1.28	4.133	0.163	3.97
1.29	4.078	0.149	3.929
1.3	3.961	0.1347	3.826
1.31	3.785	0.1203	3.665
1.32	3.56	0.1056	3.455
1.33	3.301	0.0909	3.211
1.34	3.021	0.07606	2.944
1.35	2.73	0.06115	2.669
1.36	2.44	0.0462	2.394
1.37	2.159	0.03124	2.127
1.38	1.89	0.01629	1.874
1.39	1.638	0.001392	1.637
1.4	1.404	-0.01345	1.418
1.41	1.189	-0.0282	1.217
1.42	0.9921	-0.04284	1.035
1.43	0.8129	-0.05736	0.8702
1.44	0.6508	-0.07174	0.7226
1.45	0.5053	-0.08596	0.5912
1.46	0.3752	-0.1	0.4753
1.47	0.2593	-0.1139	0.3732
1.48	0.1557	-0.1276	0.2833
1.49	0.06289	-0.1411	0.204
1.5	-0.02061	-0.1545	0.1339
1.51	-0.09621	-0.1676	0.0714
1.52	-0.1649	-0.1806	0.01565
1.53	-0.2276	-0.1933	-0.03431
1.54	-0.2852	-0.2059	-0.07928
1.55	-0.3383	-0.2183	-0.12
1.56	-0.3876	-0.2305	-0.1571
1.57	-0.4334	-0.2425	-0.1909
1.58	-0.4761	-0.2543	-0.2217
1.59	-0.5157	-0.266	-0.2497
1.6	-0.5524	-0.2775	-0.2749
1.61	-0.5862	-0.2889	-0.2973
1.62	-0.6172	-0.3	-0.3171
1.63	-0.6454	-0.311	-0.3344
1.64	-0.6712	-0.3219	-0.3493
1.65	-0.695	-0.3325	-0.3624
1.66	-0.7171	-0.343	-0.3741
1.67	-0.7376	-0.3533	-0.3843
1.68	-0.7563	-0.3635	-0.3929
1.69	-0.7732	-0.3734	-0.3998
1.7	-0.7881	-0.3831	-0.405
1.71	-0.801	-0.3926	-0.4084
1.72	-0.8122	-0.4019	-0.4103
1.73	-0.8219	-0.4109	-0.4109
1.74	-0.8304	-0.4197	-0.4107
1.75	-0.8378	-0.4282	-0.4096
1.76	-0.844	-0.4364	-0.4076
1.77	-0.8488	-0.4443	-0.4045
1.78	-0.8519	-0.4519	-0.4
1.79	-0.8532	-0.4591	-0.394
1.8	-0.8524	-0.466	-0.3864
1.81	-0.8495	-0.4725	-0.377
1.82	-0.8446	-0.4785	-0.366
1.83	-0.8378	-0.4841	-0.3536
1.84	-0.8292	-0.4893	-0.3398
1.85	-0.8189	-0.4941	-0.3249
1.86	-0.8072	-0.4983	-0.3089
1.87	-0.7939	-0.5021	-0.2919
1.88	-0.7794	-0.5053	-0.2741
1.89	-0.7635	-0.5081	-0.2554
1.9	-0.7462	-0.5103	-0.2359
1.91	-0.7273	-0.5119	-0.2154
1.92	-0.707	-0.5131	-0.1939
1.93	-0.6852	-0.5137	-0.1715
1.94	-0.662	-0.5137	-0.1482
1.95	-0.6374	-0.5132	-0.1242
1.96	-0.6116	-0.5122	-0.09939
1.97	-0.5847	-0.5106	-0.07408
1.98	-0.557	-0.5085	-0.04848
1.99	-0.5287	-0.5059	-0.02281
2	-0.5	-0.5028	0.002788
2.01	-0.4711	-0.4992	0.02813
2.02	-0.4421	-0.4951	0.053
2.03	-0.4134	-0.4905	0.07718
2.04	-0.385	-0.4856	0.1005
2.05	-0.3572	-0.4801	0.123
2.06	-0.3299	-0.4743	0.1444
2.07	-0.3036	-0.4681	0.1645
2.08	-0.2785	-0.4616	0.1831
2.09	-0.255	-0.4547	0.1997
2.1	-0.2333	-0.4475	0.2142
2.11	-0.2138	-0.44	0.2262
2.12	-0.1964	-0.4323	0.2359
2.13	-0.1809	-0.4243	0.2435
2.14	-0.167	-0.4162	0.2491
2.15	-0.1544	-0.4078	0.2534
2.16	-0.1429	-0.3992	0.2564
2.17	-0.1325	-0.3906	0.2581
2.18	-0.1237	-0.3818	0.258
2.19	-0.1167	-0.3729	0.2562
2.2	-0.1113	-0.3639	0.2526
2.21	-0.1077	-0.3548	0.2472
2.22	-0.1053	-0.3457	0.2404
2.23	-0.104	-0.3366	0.2326
2.24	-0.1033	-0.3274	0.2241
2.25	-0.1032	-0.3183	0.2151
2.26	-0.1036	-0.3091	0.2055
2.27	-0.1044	-0.3	0.1956
2.28	-0.1052	-0.2909	0.1857
2.29	-0.1059	-0.2818	0.1758
2.3	-0.1064	-0.2727	0.1663
2.31	-0.1063	-0.2637	0.1574
2.32	-0.1056	-0.2547	0.1491
2.33	-0.1043	-0.2458	0.1415
2.34	-0.1022	-0.2369	0.1347
2.35	-0.09948	-0.2281	0.1286
2.36	-0.09617	-0.2193	0.1231
2.37	-0.09228	-0.2106	0.1183
2.38	-0.08781	-0.2019	0.1141
2.39	-0.08273	-0.1933	0.1105
2.4	-0.07693	-0.1847	0.1078
2.41	-0.07031	-0.1762	0.1059
2.42	-0.06269	-0.1677	0.105
2.43	-0.0539	-0.1593	0.1054
2.44	-0.04387	-0.151	0.1071
2.45	-0.03263	-0.1427	0.11
2.46	-0.0202	-0.1344	0.1142
2.47	-0.006498	-0.1263	0.1198
2.48	0.008566	-0.1182	0.1267
2.49	0.02494	-0.1101	0.1351
2.5	0.04241	-0.1022	0.1446
2.51	0.06078	-0.09433	0.1551
2.52	0.07983	-0.08656	0.1664
2.53	0.09936	-0.0789	0.1783
2.54	0.1192	-0.07134	0.1905
2.55	0.1392	-0.06391	0.2031
2.56	0.1593	-0.05661	0.2159
2.57	0.1793	-0.04945	0.2287
2.58	0.1991	-0.04244	0.2416
2.59	0.2187	-0.0356	0.2543
2.6	0.2377	-0.02894	0.2667
2.61	0.2562	-0.02247	0.2786
2.62	0.274	-0.0162	0.2902
2.63	0.2912	-0.01014	0.3013
2.64	0.3077	-0.004318	0.312
2.65	0.3237	0.001269	0.3225
2.66	0.3393	0.006606	0.3326
2.67	0.3544	0.01168	0.3427
2.68	0.3693	0.01649	0.3528
2.69	0.3838	0.02102	0.3628
2.7	0.3979	0.02526	0.3727
2.71	0.4114	0.02921	0.3822
2.72	0.424	0.03286	0.3912
2.73	0.4356	0.03621	0.3994
2.74	0.446	0.03926	0.4068
2.75	0.4556	0.042	0.4136
2.76	0.4644	0.04444	0.42
2.77	0.4726	0.04657	0.4261
2.78	0.4804	0.0484	0.432
2.79	0.4877	0.04994	0.4378
2.8	0.4944	0.05118	0.4432
2.81	0.5002	0.05214	0.4481
2.82	0.5051	0.05283	0.4523
2.83	0.509	0.05325	0.4558
2.84	0.5118	0.05341	0.4584
2.85	0.5137	0.05332	0.4604
2.86	0.5148	0.053	0.4618
2.87	0.5155	0.05245	0.4631
2.88	0.5163	0.05169	0.4646
2.89	0.5171	0.05072	0.4664
2.9	0.5177	0.04956	0.4682
2.91	0.5179	0.04822	0.4696
2.92	0.5175	0.0467	0.4708
2.93	0.5166	0.04502	0.4716
2.94	0.5153	0.04319	0.4721
2.95	0.5137	0.0412	0.4725
2.96	0.5118	0.03907	0.4727
2.97	0.5096	0.03679	0.4728
2.98	0.5069	0.03438	0.4725
2.99	0.5036	0.03183	0.4718
3	0.4993	0.02914	0.4701
3.01	0.4938	0.0263	0.4675
3.02	0.4871	0.02332	0.4638
3.03	0.4792	0.02019	0.459
3.04	0.4703	0.01689	0.4534
3.05	0.4605	0.01342	0.4471
3.06	0.4501	0.009768	0.4403
3.07	0.439	0.005921	0.4331
3.08	0.4271	0.001866	0.4253
3.09	0.4145	-0.002412	0.4169
3.1	0.4012	-0.006929	0.4082
3.11	0.3873	-0.0117	0.399
3.12	0.3727	-0.01674	0.3895
3.13	0.3575	-0.02206	0.3795
3.14	0.3414	-0.02769	0.3691
3.15	0.3246	-0.03363	0.3582
3.16	0.3068	-0.0399	0.3467
3.17	0.2883	-0.04651	0.3348
3.18	0.2692	-0.05348	0.3227
3.19	0.2498	-0.0608	0.3106
3.2	0.2303	-0.0685	0.2988
3.21	0.2108	-0.07656	0.2873
3.22	0.191	-0.08501	0.276
3.23	0.1708	-0.09383	0.2646
3.24	0.1498	-0.103	0.2528
3.25	0.128	-0.1126	0.2405
3.26	0.1052	-0.1225	0.2277
3.27	0.08187	-0.1327	0.2146
3.28	0.0581	-0.1433	0.2014
3.29	0.03415	-0.1542	0.1883
3.3	0.01016	-0.1653	0.1755
3.31	-0.01376	-0.1767	0.163
3.32	-0.0376	-0.1884	0.1508
3.33	-0.06133	-0.2002	0.1389
3.34	-0.08499	-0.2122	0.1272
3.35	-0.1087	-0.2243	0.1157
3.36	-0.1323	-0.2366	0.1042
3.37	-0.1559	-0.2488	0.09291
3.38	-0.1791	-0.2611	0.08195
3.39	-0.2019	-0.2733	0.07143
3.4	-0.224	-0.2854	0.0614
3.41	-0.2456	-0.2974	0.05188
3.42	-0.2664	-0.3093	0.04286
3.43	-0.2866	-0.3209	0.03431
